ids,p0,p1,p2,p3,p4,faps,npoints,scores
20015900,0.66228847,2.02914789,1.9718786,0.66862752,0.28468501,1.38371372138e-08,134,[ 0.37768074  0.3709522   0.37090519  0.35281461  0.34100323]
20020556,0.31761755,0.46605439,0.6621174,0.28465342,4.75897633,1.15861712237e-05,206,[ 0.21108063  0.20541141  0.20190966  0.19690361  0.19375832]
20021075,0.197853,0.32770763,0.14170313,0.16509767,0.48810684,0.0,173,[ 0.87549688  0.79247013  0.74911192  0.64425909  0.62188077]
20032847,0.17178839,0.12781414,0.26189058,0.20754076,0.14654405,0.0,203,[ 0.81726366  0.74472623  0.71659014  0.65473673  0.62365077]
2003419,0.49921165,0.99954372,0.99768552,0.49941812,0.24962981,0.0,194,[ 0.74141222  0.64170392  0.61851337  0.59581818  0.57099077]
20035511,0.59639697,0.27177838,1.48377367,3.06719789,0.37359557,0.0,214,[ 0.77656842  0.69595268  0.6599924   0.63747843  0.62466104]
20037383,0.48917205,0.24709696,0.19802844,0.32818543,0.16529684,0.0,226,[ 0.69506375  0.67801594  0.60465203  0.55556232  0.48471247]
20049373,0.67777954,1.89632709,0.28750943,0.40352097,0.39524621,0.0,193,[ 0.79282586  0.73706628  0.68558009  0.6478081   0.61850954]
20051838,0.62257169,2.52203774,0.38329002,0.27708724,1.64943542,0.0,194,[ 0.78203859  0.70558242  0.6540604   0.63552861  0.55827906]
20052828,0.19495408,0.24232987,0.14020943,0.16314885,0.47084088,0.0,82,[ 0.90809776  0.83839998  0.81019282  0.71797109  0.70929905]
20056718,0.48411894,0.51548856,1.06391895,0.32590583,0.46982289,0.0,209,[ 0.66045362  0.58641064  0.50874122  0.50124279  0.49041322]
20058128,0.18294776,0.1338908,0.288741,0.2240512,0.40641694,0.0,210,[ 0.66110909  0.60264504  0.58285268  0.51391928  0.50867869]
200595,0.14343471,0.12539875,0.11142603,0.20124578,0.16753066,0.0,396,[ 0.86411017  0.70215857  0.68796409  0.65372342  0.64337724]
20059986,0.15691018,0.22881631,0.11939106,0.29695422,0.18621001,0.0,180,[ 0.79669031  0.71862133  0.63885201  0.6161771   0.59744517]
20060385,0.47567546,0.2436041,0.9094951,0.32234293,1.10710886,0.0,204,[ 0.67733527  0.64173069  0.63767786  0.53059049  0.4959677 ]
20061356,0.60542523,2.8487977,0.27363615,1.54087384,0.73867964,0.0,190,[ 0.78033827  0.68592708  0.67072239  0.65594445  0.63634265]
20063211,0.63242763,2.37224677,0.27902267,0.41249246,0.70208644,0.0,206,[ 0.63023375  0.56416836  0.53334467  0.47585082  0.47228154]
20067913,0.5520294,5.22921986,0.35532729,1.23643236,0.8376123,0.0,117,[ 0.74451655  0.68489141  0.64227188  0.63203262  0.60759408]
20070149,0.22786713,0.41915018,0.18548426,0.1564637,0.13524414,0.0,221,[ 0.67002767  0.60918501  0.57839553  0.56635868  0.52888586]
20070887,0.17794108,0.27646532,0.13118946,0.38250736,0.216588,0.0,256,[ 0.84701445  0.74906873  0.69438281  0.59072388  0.57044043]
20071721,0.13592011,0.10683763,0.18675729,0.09649939,0.22978928,0.0,194,[ 0.5577017   0.49001277  0.48436759  0.35972888  0.35730247]
20071890,0.33857837,1.05178467,0.2017666,0.25276478,0.51263515,0.0,220,[ 0.86815943  0.78062483  0.76176236  0.66471586  0.66035261]
20072583,0.16115207,0.23794977,0.19221267,0.12183133,0.31251824,0.0,210,[ 0.68856199  0.6569499   0.61396169  0.59135813  0.59196695]
20072948,0.67849336,1.89067306,0.28764005,0.40378922,0.2232513,0.0,257,[ 0.74244553  0.65033555  0.63893254  0.52874024  0.52283938]
20074218,0.16380235,0.24377214,0.12334021,0.19599558,0.32264083,0.0,257,[ 0.92071939  0.82383981  0.7995622   0.70657133  0.69739795]
20075676,0.15888655,0.12053235,0.23304077,0.1889989,0.30410285,0.0,202,[ 0.83044427  0.74601169  0.70471857  0.62144975  0.6036707 ]
20075891,0.28410038,0.18107301,0.39728241,0.65913438,1.94414882,0.0,213,[ 0.51137555  0.46047751  0.40956664  0.40864693  0.38119961]
20079092,0.13555769,0.18607397,0.10661356,0.22875664,0.11933591,0.0,256,[ 0.8175618   0.71612462  0.67031425  0.53801613  0.50789135]
20083833,0.14099408,0.10994771,0.19647268,0.16421085,0.24467915,0.0,221,[ 0.81958089  0.70943136  0.70401189  0.63261102  0.60470361]
20092061,0.63886453,0.28026692,0.38940435,2.28591031,0.21878053,0.0,193,[ 0.77527696  0.7372582   0.67762894  0.67535952  0.63631696]
20097614,0.12440679,0.0995928,0.16568884,0.09055016,0.08303139,0.0,143,[ 0.87570788  0.81245034  0.77019059  0.63627233  0.63790802]
20098606,0.26057555,0.54497738,1.20163005,0.17122087,0.3527398,0.0,205,[ 0.73319632  0.71978829  0.65150482  0.63708892  0.63152329]
20099981,0.38705518,1.72158749,0.21803835,0.27883535,0.17892039,0.0,213,[ 0.86433156  0.80022193  0.78909428  0.73502812  0.69760777]
20105424,0.29853879,0.18683231,0.74244474,0.42609167,2.90556649,0.0,215,[ 0.79299597  0.72133043  0.70464536  0.61477515  0.58329936]
20107944,0.59848587,0.37402432,3.01307835,0.2992416,0.27220928,0.0,215,[ 0.62014626  0.53576522  0.51978843  0.50261831  0.49071648]
20121650,0.1767546,0.27361186,0.13054312,0.15014331,0.11543271,0.0,193,[ 0.83003651  0.74889069  0.72055222  0.58386809  0.53679375]
20128903,0.60730935,0.27402218,2.80789978,0.37744907,0.21495532,0.0,207,[ 0.66585341  0.61506926  0.57772751  0.51548348  0.48574346]
20129375,0.12027813,0.15844617,0.09692901,0.23209855,0.10733274,0.0,197,[ 0.81174792  0.74819737  0.73738035  0.569912    0.56973788]
20132306,0.45397065,4.99827142,0.2377835,0.83335997,0.3119542,0.0,196,[ 0.67746081  0.64677882  0.59127917  0.51358103  0.50703321]
20148918,0.25921916,0.53909193,0.2057394,0.17063248,0.349927,0.0,176,[ 0.69597303  0.64973963  0.55715429  0.53254937  0.51011806]
2014943,0.76315736,0.60279746,1.7493446,0.69879776,2.31993975,2.07274323372e-07,517,[ 0.10408604  0.10443131  0.10549817  0.10162215  0.10129997]
20151328,0.6759867,2.09852196,0.65520784,1.91041908,0.28718578,0.0,216,[ 0.66195036  0.60657762  0.5923643   0.58300988  0.57091022]
20153535,0.64016319,0.2805176,2.26097761,2.26942739,0.3903133,0.0,129,[ 0.71043375  0.70805786  0.61133306  0.60837444  0.59906508]
20158313,0.52782398,0.25658547,9.24428802,0.3451412,0.20407654,0.0,171,[ 0.70961553  0.66181792  0.60007165  0.56291731  0.53144924]
20161009,0.63838152,2.29185161,0.38922155,1.77412151,0.28017463,0.0,206,[ 0.71222877  0.63015965  0.58667896  0.56260527  0.55244938]
20163800,0.16428344,0.24483958,0.14104763,0.12361279,0.48039856,0.0,210,[ 0.84622072  0.78237654  0.67249549  0.60433648  0.59129252]
20169929,0.27678296,0.62105746,0.17807131,2.54691902,0.21678161,0.0,81,[ 0.771475    0.7675508   0.68447071  0.64401433  0.64305362]
20171137,0.62915325,2.41952904,0.38577405,0.27838599,1.69641534,0.0,207,[ 0.75279696  0.72547649  0.63422355  0.60559047  0.58320257]
20174974,0.58470305,3.41888883,0.26932251,0.3685878,0.77204606,0.0,219,[ 0.68948892  0.63886888  0.57634741  0.55009796  0.51960453]
20187027,0.71441343,1.65837764,0.62274544,2.51921702,0.29390158,0.0,163,[ 0.79042409  0.75900306  0.69773905  0.6807066   0.67166507]
20192723,0.1462178,0.2067675,0.11309837,0.35290614,0.12752018,0.0,195,[ 0.63518918  0.60032457  0.55079506  0.47187377  0.43324357]
20194811,0.15316322,0.220934,0.1172096,0.13277092,0.18095583,0.0,195,[ 0.77516903  0.68420839  0.67856758  0.5180832   0.50743846]
20208482,0.66894246,1.96903556,0.28590579,2.03197424,0.40082228,0.0,174,[ 0.81235712  0.69581357  0.66565086  0.49178902  0.45230757]
20212390,0.14339322,0.11140096,0.20116357,0.16747414,0.12541045,0.0,177,[ 0.8003329   0.71321862  0.66179742  0.55866634  0.50686405]
20213977,0.56369549,0.26477656,4.37147229,0.36013604,0.73370393,0.0,149,[ 0.74509856  0.69670439  0.5999179   0.56277012  0.55985251]
20215725,0.31431868,0.19289246,0.84834156,0.23898837,0.43168411,0.0,149,[ 0.90411047  0.79513243  0.790272    0.65285331  0.65247747]
20221780,0.5789971,0.26810457,3.62815135,1.38041831,0.17444063,0.0,150,[ 0.83838361  0.76712305  0.74917839  0.60009351  0.59685574]
20227792,0.48012017,0.24476855,0.5201003,0.46233689,0.240057,0.0,155,[ 0.7970556   0.69503692  0.56244372  0.54014474  0.51655118]
2023155,0.60857027,1.56140002,0.37794121,0.27427748,0.37832583,0.0,438,[ 0.72259703  0.69942302  0.64089196  0.60481514  0.59755473]
20235961,0.11514072,0.09356479,0.14964955,0.10322264,0.07879891,0.0,192,[ 0.8057384   0.70397466  0.68674469  0.46049285  0.45770727]
20236169,0.11882486,0.15593329,0.09598318,0.22674454,0.08050729,0.0,178,[ 0.87079805  0.80856538  0.73984314  0.58084333  0.49033427]
20239309,1.14396596,0.34759627,0.25775313,0.53278573,0.88602911,1.82413462113e-09,133,[ 0.39854772  0.38410244  0.36670276  0.35290085  0.3264326 ]
2024072,0.14999016,0.17654229,0.1303809,0.17645746,0.13042726,0.0,682,[ 0.83588492  0.74442608  0.74306296  0.62513617  0.6190146 ]
20241611,0.71241759,0.2935635,1.66923522,2.4942469,0.62428619,0.0,200,[ 0.86870326  0.80881879  0.80220342  0.74399739  0.72852446]
20245607,0.14781416,0.2099739,0.12873296,0.11405117,0.1023461,0.0,199,[ 0.6920168   0.63124893  0.62884703  0.58736779  0.56118053]
20251358,0.34258839,1.09150378,0.20318112,0.25499034,0.16879102,0.0,129,[ 0.59450542  0.50973496  0.49681392  0.47563567  0.42666076]
20254567,0.18609162,0.2966527,0.13556653,0.15682668,0.11934266,0.0,206,[ 0.82539094  0.6954953   0.6898217   0.67386169  0.61729895]
20256416,0.4728885,8.93366181,0.24287221,0.89713185,0.32078013,0.0,150,[ 0.73059012  0.70289742  0.66656588  0.63512907  0.63658662]
20258978,0.40227015,0.28664341,2.0698523,0.22278425,0.18210228,2.99973834661e-09,191,[ 0.29233729  0.25310291  0.25142796  0.23636371  0.2299637 ]
20259428,0.18777881,0.13646034,0.15802245,0.30096178,0.12003445,0.0,173,[ 0.71333485  0.67848221  0.56947025  0.56658635  0.56213013]
20269515,0.51135304,0.25263198,1.04950171,0.95246454,0.33834549,0.0,188,[ 0.75306892  0.71299416  0.66509353  0.63481609  0.59686432]
20270338,0.5433551,0.26020102,0.20635779,0.35171683,6.16025565,0.0,181,[ 0.72035149  0.68604351  0.69029571  0.68178746  0.54458787]
20271572,0.53679784,0.25869209,0.20540568,7.15197629,0.34895592,0.0,181,[ 0.72595883  0.68652872  0.57903194  0.5605027   0.55037174]
20278860,0.52813215,9.14957034,0.25666139,0.34527574,0.899221,0.0,235,[ 0.78136848  0.755978    0.69979857  0.65018831  0.62049417]
20279879,0.4684572,7.58008101,0.24169687,1.14822318,0.88350879,0.0,212,[ 0.75044106  0.71940232  0.68314823  0.6617515   0.6406692 ]
20280523,0.5973512,0.27197482,1.4898884,3.04230325,0.75100504,2.10942374679e-15,86,[ 0.67722767  0.63559669  0.56660462  0.54835667  0.53491481]
20280597,0.17275626,0.26414729,0.20895428,0.12834924,0.35932728,0.0,231,[ 0.58015988  0.48209472  0.47330531  0.47660778  0.43342879]
20281293,8.25729756,0.53144698,0.34668565,1.13414569,0.25744147,0.0,165,[ 0.68126288  0.69034408  0.64541537  0.6402873   0.57444825]
2028765,0.29337927,0.22669132,0.41565776,0.41519059,0.71134298,0.0,400,[ 0.84975331  0.79012466  0.72620333  0.64997434  0.61839226]
20288319,0.13495449,0.18493909,0.15607657,0.22704708,0.10624021,0.0,229,[ 0.71052818  0.6115845   0.59501844  0.5996131   0.57987765]
20293625,4.20332208,0.56662096,0.36132103,1.30738743,0.44629947,0.0,210,[ 0.63357654  0.62182321  0.62043792  0.59388481  0.56648141]
20293646,0.14905854,0.21249329,0.11479067,0.09333388,0.1268054,3.37507799486e-14,46,[ 0.87417991  0.82240802  0.80861761  0.70100229  0.67122678]
20302023,0.51430636,0.33931011,0.2020248,0.25335169,1.05879358,0.0,216,[ 0.68159402  0.59683589  0.5346917   0.53609448  0.49328167]
20303195,2.57399699,0.41819473,1.62794742,0.71874217,0.61948995,0.0,162,[ 0.6644429   0.64051418  0.55561184  0.55364067  0.53770531]
20303778,0.62069785,1.64382075,2.55334216,0.27671439,0.71715985,0.0,218,[ 0.660364    0.57487757  0.53727141  0.53048021  0.48243096]
20307322,0.51575271,0.25370151,0.20225024,0.33994672,1.06822066,0.0,216,[ 0.85527429  0.81047496  0.67758126  0.66918536  0.64337101]
20313038,0.33647175,0.20101459,1.03170984,0.50781413,0.25158349,0.0,174,[ 0.8306598   0.70727927  0.70093075  0.59163012  0.58631321]
20323540,0.25538723,0.16896515,0.52277842,0.34330832,1.09880533,0.0,156,[ 0.92930687  0.83188682  0.8276506   0.70262354  0.68426484]
20325437,0.2988917,0.18697138,0.74462169,0.42680724,2.93895372,0.0,212,[ 0.744245    0.67398162  0.56943338  0.55893752  0.48366284]
20326720,0.49948712,0.2497004,0.33279935,0.99793237,0.199698,0.0,249,[ 0.70333522  0.64694291  0.63487519  0.58030233  0.57892636]
20332286,0.50794576,0.2517955,0.16738497,1.03527594,0.33684847,0.0,243,[ 0.6408539   0.60638755  0.459728    0.44976375  0.44865026]
20334947,0.13929702,0.10891307,0.19319256,0.09818916,0.12222433,0.0,210,[ 0.84195418  0.76510844  0.75508362  0.59465371  0.59513534]
20335838,0.51340948,0.25313332,0.33892176,0.20188661,0.48598549,0.0,195,[ 0.62501975  0.51612069  0.50042971  0.48982292  0.45268594]
20344912,0.12359779,0.16425714,0.0990737,0.10996882,0.141029,1.99840144433e-15,219,[ 0.35228859  0.33648655  0.31090345  0.28687796  0.26101775]
20344977,0.57688887,0.26765183,3.7132137,0.36547348,0.21101819,0.0,223,[ 0.736494    0.68643183  0.64300123  0.62107736  0.61510483]
20351339,0.16660128,0.25002445,0.12492032,0.20001639,0.33368445,0.0,220,[ 0.73833353  0.67250111  0.66442817  0.58677958  0.56913238]
20352515,0.17502545,0.12959749,0.26949008,0.10289192,0.14889342,0.0,209,[ 0.78651084  0.71963179  0.67666341  0.54802392  0.54524148]
20358825,0.35222816,0.20653279,1.19575206,0.54456633,0.26029326,0.0,208,[ 0.89148841  0.80278716  0.76093717  0.65133171  0.60550536]
20363182,0.18453958,0.13474093,0.29272832,0.15572408,0.11870307,0.0,217,[ 0.62028136  0.56601846  0.55755161  0.53212947  0.49566575]
20370614,0.29281525,0.18457384,0.70803453,0.41452939,2.44121287,0.0,222,[ 0.80377697  0.7470982   0.7146882   0.69741172  0.66513595]
20371308,0.15348605,0.22160736,0.1173983,0.13301397,0.1814061,0.0,210,[ 0.74327935  0.69969428  0.6256231   0.53370907  0.50926053]
20372537,0.14438295,0.11199742,0.20311634,0.1688255,0.2550673,0.0,206,[ 0.85662422  0.75802062  0.75656527  0.58855923  0.57464691]
20374810,0.49430118,0.24839629,0.33048785,0.50443938,0.19886385,0.0,215,[ 0.70673164  0.62637102  0.49977785  0.5007611   0.48550319]
2038116,0.1297,0.10295618,0.17521361,0.11477278,0.14902939,0.0,207,[ 0.80286528  0.69725533  0.68664348  0.61220935  0.55557198]
20387404,0.52813476,0.25665965,0.34560562,9.14927271,1.12267741,0.0,212,[ 0.66581554  0.65544872  0.52956844  0.52535922  0.52056452]
20392003,0.19574067,0.14061629,0.32195505,0.16362358,0.12323859,0.0,182,[ 0.91312523  0.78126754  0.77046719  0.61854473  0.58347441]
20398210,0.16771571,0.25254173,0.12554598,0.14356943,0.20162656,0.0,188,[ 0.76664589  0.65935148  0.65237783  0.51420045  0.51332658]
20398973,0.32161011,0.90364271,0.19561457,1.11602251,0.47470025,0.0,199,[ 0.78184221  0.73404231  0.66871914  0.61172806  0.60732478]
20405655,0.61246966,0.27507019,2.70274528,0.17736476,0.21559763,0.0,115,[ 0.73149274  0.70807114  0.59400309  0.57935593  0.57623158]
20409590,0.57087664,3.9826002,0.26635063,1.33532462,0.79753159,0.0,197,[ 0.68387402  0.60106107  0.5470646   0.54763558  0.51081746]
20412789,0.72813277,1.58881386,0.29619686,2.69821143,0.42084929,0.0,128,[ 0.79695314  0.71383695  0.65576677  0.60951856  0.57673425]
20415174,0.51241832,1.05403916,0.94874117,0.25288936,0.48686864,0.0,172,[ 0.6970729   0.57640723  0.57590693  0.57194159  0.55864032]
2041979,0.65368231,0.39485971,0.28307898,2.11415459,1.88769309,0.0,276,[ 0.57276282  0.52950361  0.45914968  0.45779193  0.45107662]
20424888,0.62089059,0.27675072,0.21663109,2.54978599,1.64521741,0.0,164,[ 0.63141813  0.60591177  0.54493921  0.50209977  0.50999875]
20427289,0.15957557,0.23452998,0.12092781,0.18997458,0.09735033,0.0,225,[ 0.74535332  0.66031163  0.64678638  0.4724245   0.46055984]
20429469,0.27609677,0.17778962,0.61758064,0.131107,2.60632786,1.11022302463e-16,117,[ 0.58504306  0.5602887   0.51301782  0.44341594  0.45504897]
20431810,0.52717162,9.44714214,0.25643327,0.34486421,1.11841135,0.0,173,[ 0.6970093   0.65378936  0.59227514  0.58976053  0.55106346]
20433635,0.11827958,0.09562695,0.15499538,0.13419627,0.18351913,0.0,180,[ 0.80614562  0.69878391  0.6789797   0.53257291  0.52166183]
20438561,0.1829998,0.28887226,0.13391835,0.22412808,0.40667177,0.0,195,[ 0.82078224  0.77449387  0.70108983  0.68386216  0.67862481]
20441941,0.68881713,1.81513412,0.28947257,2.22716895,0.39159639,0.0,187,[ 0.77556516  0.74073774  0.71473155  0.66717456  0.63278304]
2044369,0.53494743,7.49482298,1.15030709,0.3481777,0.2582595,0.0,253,[ 0.73964563  0.70469762  0.69886074  0.6749536   0.58730257]
20443973,0.1485449,0.12928689,0.1144858,0.21145104,0.10269597,0.0,194,[ 0.41552066  0.37257836  0.36791449  0.35896168  0.34175559]
20453036,0.62763939,2.44230823,0.27808514,1.68555484,0.41455875,0.0,209,[ 0.68204921  0.64817719  0.56038584  0.55571572  0.54119721]
20454504,0.12712718,0.10132862,0.17054946,0.14570171,0.11278939,0.0,170,[ 0.76612418  0.70037934  0.60047527  0.53680743  0.52518766]
20457074,0.29693066,0.73257434,0.18620165,0.42283254,0.22895115,0.0,160,[ 0.77278425  0.69927528  0.67177174  0.62121594  0.56849758]
20457217,0.18783964,0.13649228,0.30112112,0.23143172,0.15806669,0.0,196,[ 0.82067027  0.68135622  0.58466516  0.52648048  0.52454255]
20458871,0.3062,0.18980395,0.791705,0.44187211,0.23441946,0.0,199,[ 0.88029252  0.81677572  0.78882192  0.6314083   0.6216164 ]
20468321,0.13147875,0.10407411,0.17847408,0.11616333,0.15144576,0.0,172,[ 0.85975142  0.72485715  0.71513573  0.60967956  0.52467591]
20470136,0.6554339,2.0963115,0.40326356,0.28341008,1.90216115,0.0,172,[ 0.65337029  0.65109553  0.52545543  0.52265777  0.48778099]
20488338,0.58954916,3.26180097,0.67635447,0.27034945,1.90752823,0.0,196,[ 0.58747198  0.56792334  0.51657558  0.49191015  0.4669089 ]
2050107,0.68647187,1.83144508,2.18940773,0.4065899,0.28906186,0.0,190,[ 0.75814297  0.73094407  0.72253241  0.66965685  0.61996652]
20507511,0.51386873,0.25324541,1.06020759,0.33911768,0.20195806,0.0,216,[ 0.71021079  0.60342586  0.56138009  0.53985384  0.50971778]
2050832,1.25964393,0.55658179,0.40788611,0.35757374,0.22449597,3.62967479517e-07,78,[ 0.52304274  0.51739783  0.49736054  0.49711594  0.49424472]
20513210,0.46954635,7.87667124,0.2347708,0.31923356,0.24198609,0.0,217,[ 0.69791097  0.58822858  0.57487907  0.57431033  0.54390828]
20513220,0.36127329,0.20961228,1.3067413,0.56650667,0.26519805,0.0,221,[ 0.92257519  0.8492223   0.7583338   0.75094519  0.70547374]
20522386,0.6207869,2.55106562,0.38260121,0.71696289,0.27673773,9.99200722163e-16,96,[ 0.64108077  0.63223535  0.55050655  0.57455569  0.54988147]
20531095,0.16931078,0.12643795,0.256175,0.20393495,0.34473188,0.0,184,[ 0.80708789  0.69572765  0.66712379  0.60833828  0.53623801]
20531765,0.91719334,1.23325017,6.31511594,0.83905052,1.77679922,0.073774651528,225,[ 0.12628154  0.11922342  0.11880319  0.11842022  0.11805964]
20533504,0.19729683,0.14141767,0.32618493,0.24595882,0.16471024,0.0,194,[ 0.79517761  0.71944786  0.66611887  0.63148963  0.57414421]
20536396,0.33312786,1.00087428,0.19981727,0.5002276,0.99640201,0.0,218,[ 0.82260882  0.78750807  0.72497151  0.67252721  0.60339479]
20538459,0.60105391,0.27274229,1.51292567,2.94978471,0.37541671,0.0,168,[ 0.5872054   0.52466758  0.50706518  0.45265448  0.42787   ]
20543054,0.62687723,1.68805932,0.27793848,2.45376788,0.70905023,0.0,209,[ 0.72279205  0.6422127   0.63196515  0.62326566  0.61301166]
20543255,0.26385333,0.17263049,0.35878281,0.55951346,1.27471251,0.0,207,[ 0.68485195  0.57788847  0.49773778  0.48993737  0.41396516]
20546704,0.17668358,0.27343962,0.13050477,0.5900076,0.60442871,0.0,186,[ 0.4951625   0.46566598  0.39431962  0.38113629  0.36963684]
20555400,0.29209519,0.22592013,0.70382143,0.18428735,0.41261023,0.0,244,[ 0.42127667  0.37279083  0.37528673  0.34725656  0.30135452]
20555958,0.16457609,0.24549123,0.12377791,0.14126217,0.19710545,0.0,230,[ 0.90539486  0.75292672  0.73957972  0.63768352  0.61696014]
20557286,0.15865171,0.232538,0.12039699,0.13687602,0.10742751,0.0,228,[ 0.69596732  0.59018226  0.58227436  0.54579314  0.48596359]
20561543,0.2718586,0.59679114,0.17602118,0.21362304,0.14961335,0.0,161,[ 0.91292565  0.83006638  0.82718248  0.74231388  0.71664037]
